id,status_group
36236,non functional
36238,non functional
36247,functional
36248,functional
36249,functional
36252,functional
36256,non functional
36258,non functional
36260,functional
36262,functional
36265,functional
36271,functional
36274,non functional
36281,functional
36285,functional
36289,non functional
36292,functional
36300,non functional
36301,non functional
36307,functional
36310,functional
36311,non functional
36329,non functional
36337,functional
36340,functional
36345,non functional
36347,functional
36349,functional
36357,non functional
36362,functional
36372,functional
36376,functional needs repair
36382,non functional
36384,non functional
36386,functional
36388,functional
36390,functional
36397,functional
36398,functional
36401,functional needs repair
36408,functional
36410,functional
36413,functional
36421,non functional
36433,functional
36436,non functional
36447,functional
36456,functional
36459,functional
36461,functional
36462,functional
36463,functional
36465,non functional
36471,non functional
36477,non functional
36486,functional
36488,functional
36489,non functional
36500,non functional
36502,functional
36503,functional
36505,functional
36511,non functional
36514,functional
36516,non functional
36517,non functional
36522,functional
36525,functional
36531,non functional
36539,non functional
36549,functional
36551,functional
36553,functional
36560,functional
36572,functional
36574,functional
36576,functional
36577,non functional
36579,functional
36580,functional
36604,functional
36619,functional
36620,functional
36632,non functional
36639,functional
36648,functional
36651,functional
36655,non functional
36657,functional
36658,functional
36662,functional
36663,functional
36667,non functional
36675,functional
36690,non functional
36698,functional
36701,functional
36703,functional
36722,functional
36729,functional
36742,functional
36746,functional
36749,functional
36750,functional
36752,non functional
36756,functional
36757,functional
36768,non functional
36770,functional
36777,non functional
36788,functional needs repair
36789,non functional
36793,functional
36801,non functional
36813,functional
36816,functional needs repair
36817,functional
36820,non functional
36825,functional
36828,functional
36831,functional
36832,non functional
36833,functional
36836,non functional
36855,functional
36856,non functional
36857,non functional
36858,non functional
36870,functional
36875,functional
36876,non functional
36880,functional
36883,functional
36887,non functional
36889,functional
36894,functional
36898,functional
36900,functional
36903,functional
36907,functional
36922,functional
36924,functional
36930,functional
36937,functional
36943,functional
36944,functional
36961,functional
36973,functional
36977,non functional
36983,functional
36994,non functional
36997,functional
37002,non functional
37004,functional needs repair
37005,non functional
37014,functional
37018,functional
37019,functional
37020,functional
37026,functional
37034,functional
37035,functional
37040,functional
37045,functional
37050,functional
37059,functional
37071,functional
37073,functional
37079,non functional
37085,functional
37086,functional
37122,functional
37125,functional
37132,functional
37143,functional
37148,functional
37149,functional
37152,non functional
37155,non functional
37159,non functional
37165,functional
37169,functional
37174,functional
37175,functional
37192,non functional
37196,non functional
37197,functional
37198,functional
37206,functional
37208,functional
37213,non functional
37214,functional
37215,non functional
37219,non functional
37220,non functional
37225,functional
37231,functional
37233,functional
37237,functional
37239,functional
37240,non functional
37242,functional
37243,functional needs repair
37244,functional
37248,functional
37257,functional
37265,functional needs repair
37281,non functional
37283,non functional
37286,functional
37292,functional
37294,functional
37295,functional
37300,functional
37301,functional
37309,functional
37311,non functional
37318,functional
37319,functional
37335,functional
37336,non functional
37342,non functional
37347,non functional
37350,functional needs repair
37356,non functional
37357,functional
37358,functional
37362,functional
37367,non functional
37375,non functional
37376,functional
37377,functional
37379,functional
37380,non functional
37382,non functional
37389,functional
37395,non functional
37398,functional
37400,functional
37402,functional
37403,functional
37406,functional
37407,functional
37413,non functional
37414,functional
37418,functional
37428,functional
37429,functional
37432,non functional
37435,functional
37436,non functional
37440,functional
37444,functional needs repair
37446,non functional
37448,non functional
37450,non functional
37452,functional
37456,functional needs repair
37457,functional needs repair
37473,functional
37475,non functional
37477,non functional
37480,functional
37482,non functional
37489,functional
37494,functional
37497,functional
37499,non functional
37501,non functional
37505,functional
37508,functional
37509,functional needs repair
37511,functional
37512,functional
37518,non functional
37519,non functional
37520,functional
37521,functional
37538,non functional
37540,non functional
37546,functional
37552,functional
37563,functional
37568,non functional
37572,functional
37574,functional
37598,functional
37599,functional
37601,functional
37603,non functional
37604,non functional
37609,functional
37615,functional
37620,functional
37621,functional
37622,non functional
37636,functional needs repair
37640,functional
37644,functional
37645,functional
37650,non functional
37651,functional
37657,functional
37659,functional
37663,functional
37664,functional
37668,functional
37670,non functional
37672,functional
37687,functional
37692,functional
37701,functional
37704,functional
37712,functional needs repair
37714,functional
37724,functional
37726,non functional
37729,functional
37734,functional
37744,non functional
37745,functional
37756,functional
37761,non functional
37763,functional
37767,functional
37779,non functional
37788,non functional
37797,non functional
37800,non functional
37804,non functional
37805,non functional
37806,functional needs repair
37807,functional
37808,non functional
37809,non functional
37816,non functional
37817,functional
37822,functional
37823,non functional
37824,non functional
37830,non functional
37836,functional
37837,functional
37845,non functional
37848,functional needs repair
37850,functional
37852,functional
37864,non functional
37872,functional
37876,functional
37879,functional
37885,functional
37896,functional
37897,non functional
37908,non functional
37929,non functional
37930,functional
37931,functional
37935,functional
37938,functional
37943,functional
37958,functional needs repair
37979,non functional
37982,functional
37983,functional
37985,functional
37992,functional needs repair
37994,functional
37996,functional
37997,functional
38004,non functional
38006,non functional
38007,functional
38012,non functional
38013,functional
38014,non functional
38015,functional
38020,non functional
38029,functional
38042,functional
38045,functional needs repair
38052,non functional
38057,non functional
38061,functional needs repair
38066,non functional
38076,functional
38077,non functional
38078,functional
38097,non functional
38098,functional
38102,functional
38110,functional
38111,non functional
38114,functional
38120,non functional
38121,non functional
38125,non functional
38136,non functional
38138,non functional
38141,non functional
38142,functional
38147,functional
38160,functional
38166,functional
38169,non functional
38170,functional
38173,functional
38181,functional
38183,non functional
38187,functional
38188,functional
38194,non functional
38203,functional
38209,functional
38218,functional
38226,functional
38233,functional
38235,non functional
38238,non functional
38251,functional
38255,non functional
38256,non functional
38259,non functional
38262,functional
38268,functional
38271,non functional
38277,functional
38284,non functional
38292,functional
38296,non functional
38297,functional
38299,functional
38301,functional
38302,non functional
38305,non functional
38308,functional
38311,non functional
38318,functional
38329,functional
38332,functional
38334,functional
38335,non functional
38337,non functional
38338,functional
38340,functional
38342,non functional
38349,non functional
38350,functional
38362,functional
38367,functional
38372,functional
38375,functional
38382,functional
38388,functional
38391,non functional
38392,functional
38396,non functional
38397,functional
38399,non functional
38403,functional
38414,non functional
38417,functional
38419,functional
38421,functional
38432,functional
38435,functional
38437,non functional
38438,functional
38446,functional
38448,non functional
38455,non functional
38460,non functional
38464,functional
38468,non functional
38481,functional
38492,functional
38494,functional
38502,functional
38503,functional
38504,functional
38509,functional
38514,functional
38522,functional
38541,non functional
38544,functional
38551,non functional
38555,non functional
38557,functional
38562,non functional
38567,non functional
38572,functional
38574,functional
38576,functional
38582,functional
38586,functional
38593,functional
38597,non functional
38599,functional
38607,functional
38608,non functional
38629,functional
38634,functional
38636,functional
38643,functional
38647,functional
38648,non functional
38655,non functional
38658,functional
38659,functional
38662,functional
38663,functional
38671,functional
38675,non functional
38677,functional
38679,functional
38682,functional
38685,non functional
38688,non functional
38690,functional
38694,non functional
38705,non functional
38709,non functional
38710,functional
38715,non functional
38717,functional
38724,functional
38726,functional
38739,non functional
38740,functional
38744,non functional
38752,functional
38761,non functional
38771,functional
38773,non functional
38779,functional
38784,functional
38790,functional
38794,non functional
38801,functional
38812,functional
38818,non functional
38836,functional
38840,functional
38843,functional
38848,functional
38858,functional
38865,non functional
38866,functional
38868,functional
38870,functional
38883,non functional
38884,non functional
38895,functional
38903,functional
38907,functional
38915,non functional
38923,functional
38928,functional
38930,non functional
38933,functional
38934,non functional
38941,functional
38947,functional
38952,non functional
38955,functional
38956,functional
38962,functional
38964,functional
38969,functional
38972,functional
38978,functional
38979,non functional
38982,functional
38985,functional
38991,non functional
38994,functional
38997,functional
39000,functional
39006,non functional
39013,non functional
39015,functional
39021,functional
39024,non functional
39041,functional
39054,functional
39064,non functional
39070,functional
39073,non functional
39074,functional
39080,non functional
39090,functional
39092,functional
39096,functional
39099,non functional
39106,functional
39114,non functional
39120,functional
39121,functional
39122,non functional
39134,functional
39136,functional
39140,functional
39146,functional
39154,functional
39155,non functional
39179,non functional
39182,non functional
39189,functional
39196,non functional
39202,functional
39203,functional
39214,functional
39223,functional
39227,non functional
39234,non functional
39236,functional
39245,functional
39252,functional
39253,non functional
39255,functional needs repair
39259,functional
39263,functional
39270,functional
39271,functional
39274,functional
39276,non functional
39278,functional
39279,functional
39284,non functional
39288,functional needs repair
39290,non functional
39291,non functional
39292,functional
39294,functional
39295,functional
39300,non functional
39301,functional
39302,functional
39307,non functional
39311,non functional
39312,non functional
39316,non functional
39324,functional needs repair
39327,functional
39328,non functional
39331,non functional
39335,functional
39337,functional
39340,functional
39341,non functional
39343,non functional
39346,functional
39348,functional
39349,functional
39350,functional
39351,functional
39352,non functional
39356,functional
39358,non functional
39359,non functional
39363,functional
39372,functional
39376,non functional
39377,non functional
39380,functional
39386,functional
39389,functional
39390,functional
39391,functional
39393,functional
39395,functional
39404,functional
39407,non functional
39409,functional needs repair
39410,functional
39417,non functional
39420,non functional
39422,functional
39436,functional
39438,functional
39440,functional
39451,functional
39453,functional
39455,functional
39457,functional
39458,functional
39460,functional needs repair
39463,functional
39470,functional
39474,non functional
39476,functional
39478,functional
39485,functional
39489,non functional
39493,functional
39501,functional
39504,functional needs repair
39512,functional
39516,non functional
39517,functional
39524,functional
39527,functional
39529,functional
39537,non functional
39538,functional
39539,non functional
39541,functional
39547,functional
39551,non functional
39552,functional
39554,non functional
39558,non functional
39561,functional
39567,non functional
39569,functional
39580,functional
39581,functional
39583,functional
39593,non functional
39612,non functional
39615,functional
39617,functional
39624,functional
39626,functional
39627,functional
39628,functional
39630,functional
39634,non functional
39636,non functional
39638,functional
39644,non functional
39647,non functional
39649,non functional
39654,non functional
39656,functional
39663,functional
39675,non functional
39700,functional
39701,functional
39703,functional
39709,non functional
39714,functional
39727,non functional
39736,non functional
39742,functional
39750,functional
39756,functional
39758,functional
39761,functional
39764,functional
39765,functional
39769,non functional
39770,non functional
39771,functional
39772,non functional
39773,non functional
39777,functional
39782,non functional
39791,non functional
39793,non functional
39794,functional
39796,non functional
39798,functional
39805,functional
39808,functional
39814,functional
39821,functional
39827,functional
39829,functional
39830,non functional
39836,non functional
39842,functional
39844,functional
39846,non functional
39848,functional
39849,functional
39850,functional
39856,functional
39857,functional
39860,functional
39864,functional
39865,non functional
39871,functional
39876,non functional
39881,functional
39889,functional
39894,functional
39896,non functional
39902,functional
39903,non functional
39911,non functional
39913,functional
39928,non functional
39930,non functional
39945,functional
39951,functional
39962,non functional
39963,functional
39978,non functional
39981,functional
39991,non functional
39995,non functional
40007,functional
40008,functional
40009,functional
40022,functional
40031,functional
40033,functional
40035,functional
40039,non functional
40047,functional
40049,non functional
40052,non functional
40053,functional
40059,functional
40061,non functional
40062,non functional
40064,functional
40076,functional
40080,non functional
40087,functional
40091,functional
40092,non functional
40108,functional
40113,functional
40114,functional
40115,non functional
40126,non functional
40141,functional
40144,functional
40147,non functional
40151,functional
40153,functional
40155,functional
40161,functional
40163,functional
40165,functional
40170,functional
40171,non functional
40173,functional
40180,functional
40184,functional
40190,non functional
40192,non functional
40193,functional
40196,functional
40197,non functional
40212,functional
40219,functional
40228,functional
40229,non functional
40236,functional
40238,non functional
40241,functional
40247,functional
40249,functional
40255,functional
40262,functional
40268,non functional
40269,functional
40287,functional
40291,non functional
40309,functional
40319,functional
40327,non functional
40329,functional
40331,non functional
40335,functional
40341,functional
40352,functional
40355,functional
40356,functional
40357,non functional
40360,functional
40374,functional
40376,functional
40382,non functional
40387,non functional
40392,functional
40396,functional
40400,functional
40402,non functional
40403,non functional
40406,functional
40407,non functional
40411,non functional
40418,non functional
40421,non functional
40423,non functional
40426,functional
40428,functional
40433,functional
40435,functional
40453,non functional
40460,functional
40470,functional
40477,non functional
40480,functional needs repair
40482,functional
40483,functional
40490,non functional
40492,non functional
40498,non functional
40499,non functional
40503,functional
40513,non functional
40520,functional
40521,non functional
40526,functional
40534,functional
40548,non functional
40549,functional
40561,functional
40565,non functional
40568,non functional
40579,functional
40583,functional
40591,non functional
40600,non functional
40603,functional
40608,non functional
40612,non functional
40616,non functional
40617,non functional
40619,non functional
40623,functional
40624,non functional
40626,non functional
40629,non functional
40638,functional
40649,functional
40651,non functional
40667,functional
40676,functional
40682,functional
40696,non functional
40700,functional
40701,non functional
40722,non functional
40730,non functional
40731,functional
40741,functional
40749,functional
40759,non functional
40762,functional
40770,functional
40777,functional
40788,functional
40793,functional
40795,non functional
40803,non functional
40813,non functional
40817,functional
40819,functional
40820,functional
40822,non functional
40828,non functional
40830,functional
40834,non functional
40835,functional
40839,non functional
40840,functional
40844,functional
40845,functional
40848,functional
40852,non functional
40853,non functional
40855,functional
40859,functional
40860,functional
40865,functional
40874,functional
40876,functional
40878,functional
40886,non functional
40887,non functional
40888,non functional
40891,non functional
40895,non functional
40903,functional
40904,functional
40918,functional
40935,functional
40945,functional
40949,non functional
40950,functional
40963,functional
40967,functional
40972,functional
40977,non functional
40982,functional
40987,non functional
40989,non functional
40994,non functional
40995,functional
40998,non functional
41014,functional
41016,functional
41021,functional
41027,non functional
41028,non functional
41032,non functional
41036,functional
41043,functional
41052,non functional
41063,functional
41074,functional
41075,functional
41079,non functional
41080,functional
41083,functional
41087,non functional
41090,functional
41099,non functional
41100,functional
41101,functional
41102,functional
41104,non functional
41111,non functional
41127,functional
41128,non functional
41147,functional
41158,non functional
41159,non functional
41168,functional
41177,functional
41182,functional needs repair
41183,functional
41189,functional needs repair
41190,functional
41192,non functional
41198,non functional
41201,functional
41206,non functional
41210,functional
41219,functional
41232,functional
41234,non functional
41245,functional
41251,non functional
41259,non functional
41264,non functional
41269,functional
41278,functional
41286,non functional
41287,functional
41292,functional needs repair
41294,functional
41297,functional
41299,non functional
41303,functional
41309,functional
41313,non functional
41318,non functional
41321,functional
41322,functional
41325,non functional
41328,functional
41332,non functional
41340,functional
41352,functional
41353,functional
41354,functional
41357,non functional
41359,non functional
41363,functional
41377,non functional
41379,non functional
41382,functional
41384,functional
41385,functional
41407,non functional
41438,functional
41441,functional
41455,functional
41457,functional
41463,functional
41472,functional
41475,non functional
41477,functional needs repair
41495,non functional
41497,functional
41502,functional
41508,functional
41509,non functional
41513,functional
41517,functional
41519,functional
41523,non functional
41537,non functional
41539,functional
41554,non functional
41573,functional
41580,functional
41582,non functional
41587,functional
41590,functional
41591,functional
41610,functional
41621,non functional
41625,non functional
41628,non functional
41633,functional
41636,functional
41645,non functional
41647,non functional
41653,functional
41659,functional
41661,functional
41666,functional
41671,functional
41683,non functional
41692,functional
41698,functional
41699,non functional
41706,functional
41721,functional
41726,functional
41727,functional
41745,functional
41746,non functional
41748,non functional
41753,functional
41754,non functional
41758,functional
41771,functional
41782,functional needs repair
41786,functional
41787,functional
41790,functional
41792,non functional
41793,non functional
41800,functional
41801,functional
41805,functional
41809,non functional
41812,functional
41819,functional
41833,functional
41842,non functional
41843,non functional
41853,non functional
41860,non functional
41862,functional
41872,functional
41873,functional
41876,functional
41881,functional needs repair
41884,functional
41885,non functional
41887,functional
41889,functional
41893,functional
41894,functional
41897,non functional
41898,functional
41912,functional
41917,functional
41918,non functional
41920,functional
41927,non functional
41935,functional
41938,functional
41941,non functional
41945,non functional
41948,functional
41951,functional
41955,non functional
41958,functional
41961,non functional
41964,functional
41965,functional
41971,functional
41981,non functional
41984,non functional
41995,non functional
41998,functional
42000,functional
42010,functional
42013,functional
42016,functional
42025,non functional
42028,non functional
42029,functional
42038,functional
42040,non functional
42042,non functional
42047,functional needs repair
42048,non functional
42050,functional
42058,non functional
42059,non functional
42060,functional
42071,functional
42072,non functional
42079,non functional
42080,functional
42084,functional
42087,functional
42091,functional
42093,functional
42094,functional
42099,functional
42100,non functional
42102,functional
42108,non functional
42112,functional
42121,non functional
42122,functional
42124,functional
42134,functional
42138,functional needs repair
42143,functional
42148,functional
42149,non functional
42162,functional
42166,functional
42167,functional needs repair
42175,non functional
42177,non functional
42178,functional
42182,functional
42184,functional
42191,functional
42193,functional
42198,functional
42199,functional
42206,non functional
42207,functional
42212,functional
42215,non functional
42217,functional
42227,functional
42235,functional
42236,non functional
42249,non functional
42250,functional
42255,functional
42267,functional
42295,functional
42308,functional
42310,non functional
42313,functional
42315,functional
42316,functional
42318,functional
42333,functional
42336,functional
42337,functional
42338,non functional
42357,non functional
42358,non functional
42365,functional
42380,functional needs repair
42381,functional
42382,non functional
42389,functional
42395,functional
42398,non functional
42408,functional
42432,functional
42433,functional
42434,functional
42439,functional
42445,functional
42453,functional
42457,functional
42461,functional
42464,functional
42470,non functional
42472,functional
42473,functional
42479,non functional
42483,functional
42485,functional
42490,functional
42509,non functional
42512,non functional
42513,functional
42519,non functional
42524,functional
42527,functional
42530,functional
42536,functional
42537,functional
42545,non functional
42546,functional
42554,functional
42560,functional
42567,functional
42568,non functional
42569,functional
42574,functional
42577,non functional
42582,functional
42584,functional
42599,functional
42604,functional
42620,functional
42630,non functional
42632,non functional
42633,functional
42635,non functional
42649,non functional
42656,non functional
42658,functional
42660,non functional
42665,non functional
42668,non functional
42679,non functional
42681,functional
42685,functional
42695,non functional
42698,functional
42717,functional
42720,non functional
42721,functional
42722,non functional
42747,functional
42749,functional
42752,functional
42758,functional
42764,non functional
42767,functional
42768,non functional
42772,functional
42777,functional
42782,functional
42794,non functional
42797,functional
42811,non functional
42812,functional needs repair
42816,functional
42818,functional
42823,functional
42825,non functional
42839,functional
42841,functional
42842,non functional
42850,functional
42859,non functional
42861,non functional
42863,functional
42867,functional
42870,functional
42879,functional
42880,functional
42897,non functional
42898,functional
42899,functional
42906,non functional
42907,non functional
42911,non functional
42912,functional
42917,non functional
42919,functional
42921,functional
42922,functional needs repair
42930,functional
42937,functional
42938,functional
42941,functional
42958,non functional
42962,functional
42965,functional
42966,functional
42970,non functional
42973,non functional
42982,functional
42987,functional
42991,functional
43010,functional
43017,functional
43023,functional
43035,non functional
43039,functional
43046,functional
43049,functional
43066,functional
43073,non functional
43074,functional
43080,non functional
43087,non functional
43093,non functional
43104,functional
43112,non functional
43116,functional
43117,functional
43121,functional
43123,functional
43127,non functional
43134,functional
43137,functional
43146,functional
43158,functional
43162,functional
43171,functional
43172,non functional
43181,non functional
43193,functional
43194,functional
43209,functional
43211,non functional
43215,functional needs repair
43217,functional
43219,functional
43234,non functional
43235,non functional
43239,non functional
43244,functional
43260,functional
43269,functional
43274,functional needs repair
43276,functional
43283,non functional
43284,non functional
43291,non functional
43292,functional
43294,functional
43303,functional
43318,non functional
43322,non functional
43332,functional
43335,functional
43337,functional
43349,functional
43352,functional
43358,non functional
43365,functional
43366,functional needs repair
43375,functional
43383,functional
43384,non functional
43387,functional
43388,functional
43393,non functional
43398,functional
43405,functional
43406,functional
43409,functional
43420,functional
43432,functional
43435,functional
43438,non functional
43449,non functional
43457,functional
43462,non functional
43467,functional
43468,functional
43469,non functional
43470,non functional
43472,non functional
43476,functional
43479,functional
43481,functional
43482,non functional
43490,functional
43493,non functional
43495,non functional
43496,non functional
43502,functional
43508,non functional
43510,non functional
43517,non functional
43522,functional
43528,functional
43530,functional
43533,functional
43537,functional
43541,functional
43548,non functional
43554,non functional
43558,non functional
43561,non functional
43563,functional
43568,non functional
43570,functional
43571,non functional
43579,functional
43591,functional needs repair
43612,non functional
43614,functional
43615,functional
43625,functional
43626,functional
43635,non functional
43641,non functional
43650,functional
43653,non functional
43670,functional needs repair
43675,functional
43678,non functional
43680,non functional
43702,non functional
43704,functional needs repair
43713,functional
43715,functional
43717,functional
43719,functional
43721,non functional
43726,functional
43727,functional
43729,functional
43747,functional
43749,functional
43757,functional
43778,non functional
43785,functional
43786,functional
43803,non functional
43814,functional
43818,functional
43822,functional
43824,non functional
43826,non functional
43832,functional
43839,non functional
43842,non functional
43850,non functional
43851,non functional
43852,functional
43856,functional
43859,functional
43862,functional
43865,non functional
43867,functional
43869,non functional
43882,non functional
43896,non functional
43902,functional
43929,functional
43931,functional
43932,functional
43936,functional needs repair
43939,non functional
43946,functional
43949,functional
43950,functional
43953,functional
43960,non functional
43965,functional
43970,non functional
43971,functional
43977,functional
43978,functional
43982,non functional
43983,functional
43985,functional
43988,non functional
43989,non functional
43995,functional
43999,non functional
44001,functional
44003,functional
44005,functional
44012,functional
44016,functional
44023,functional
44027,functional
44031,functional
44032,non functional
44033,functional
44043,functional
44053,non functional
44055,functional
44056,functional
44059,functional
44060,functional
44061,functional
44064,functional
44066,non functional
44071,non functional
44072,non functional
44085,functional
44087,non functional
44099,functional
44111,non functional
44115,functional
44125,functional
44126,non functional
44128,functional
44133,functional
44137,functional
44149,non functional
44161,functional
44165,non functional
44167,functional
44168,non functional
44175,functional
44176,functional
44179,functional
44184,functional
44188,functional
44189,non functional
44190,functional
44202,functional
44209,functional
44223,non functional
44229,functional
44236,functional
44237,functional
44245,functional
44249,functional
44259,functional
44264,functional
44274,non functional
44275,non functional
44277,non functional
44286,functional
44294,non functional
44296,functional
44300,functional
44303,functional
44308,non functional
44316,non functional
44320,functional
44321,functional
44329,functional
44332,functional
44337,functional
44340,functional
44347,functional
44350,non functional
44351,non functional
44353,non functional
44365,functional
44371,functional
44374,non functional
44379,non functional
44380,functional
44383,functional
44384,functional
44385,non functional
44387,non functional
44392,functional
44403,non functional
44404,non functional
44405,functional
44407,functional
44437,functional
44439,functional
44440,functional
44448,functional
44459,functional
44462,non functional
44464,non functional
44479,functional
44482,non functional
44486,functional
44491,non functional
44492,non functional
44495,functional
44496,functional
44515,functional
44516,non functional
44517,non functional
44518,non functional
44528,functional
44531,functional
44539,functional
44540,functional
44542,non functional
44551,functional
44561,functional
44564,non functional
44568,non functional
44573,non functional
44574,functional
44576,functional
44581,non functional
44597,functional
44608,functional
44610,non functional
44617,non functional
44619,functional
44621,non functional
44622,non functional
44626,non functional
44628,functional needs repair
44631,non functional
44634,non functional
44635,functional
44648,non functional
44658,non functional
44660,non functional
44684,non functional
44698,functional
44712,functional
44714,functional
44718,functional needs repair
44719,functional
44723,functional
44726,functional
44734,functional
44737,non functional
44743,non functional
44746,functional needs repair
44757,functional
44761,functional
44767,non functional
44768,non functional
44772,functional
44775,functional
44777,non functional
44786,functional
44790,functional
44792,functional
44799,non functional
44806,functional
44809,functional
44812,functional
44814,functional needs repair
44817,functional
44822,functional
44827,non functional
44835,functional
44836,non functional
44845,functional
44846,functional
44847,non functional
44860,functional
44867,non functional
44870,non functional
44874,functional
44877,non functional
44879,functional
44886,functional
44891,non functional
44895,functional needs repair
44899,functional
44903,non functional
44913,non functional
44914,functional
44915,non functional
44921,functional
44927,non functional
44933,functional needs repair
44938,functional
44941,non functional
44942,functional
44945,non functional
44947,functional
44948,functional
44952,functional
44964,non functional
44967,non functional
44968,functional
44973,functional
44978,functional
44980,functional
44982,functional
44988,functional
44989,functional
44998,functional
45003,non functional
45007,functional needs repair
45010,functional needs repair
45011,functional
45017,functional
45022,functional
45024,functional
45027,non functional
45028,functional
45031,functional
45035,functional
45039,functional
45045,functional
45049,functional
45051,functional
45060,non functional
45067,non functional
45069,functional
45070,functional
45076,non functional
45083,functional
45091,functional
45095,functional
45099,functional
45100,functional
45104,non functional
45124,non functional
45127,non functional
45128,functional
45129,non functional
45133,functional
45135,functional
45143,functional
45147,functional
45159,non functional
45162,functional
45167,non functional
45174,non functional
45176,functional
45186,non functional
45190,functional
45199,non functional
45204,non functional
45210,non functional
45213,functional
45217,functional
45224,non functional
45227,functional
45239,non functional
45252,functional
45263,functional
45264,non functional
45266,non functional
45271,functional
45277,functional
45278,non functional
45280,functional
45281,functional
45285,functional
45289,functional
45292,functional
45297,functional
45300,non functional
45305,functional
45308,functional
45316,functional
45326,functional
45330,functional
45341,non functional
45345,functional
45351,non functional
45352,non functional
45360,functional
45361,non functional
45377,functional
45382,functional
45387,functional
45392,non functional
45393,functional
45401,functional
45410,non functional
45420,functional
45426,non functional
45429,non functional
45435,non functional
45438,functional
45443,functional
45445,functional
45455,non functional
45458,functional
45459,non functional
45461,functional
45462,functional
45465,functional
45466,non functional
45474,functional
45481,functional
45483,non functional
45487,non functional
45488,functional
45491,functional
45499,non functional
45500,functional
45506,non functional
45517,functional
45521,functional
45524,functional
45525,non functional
45534,functional
45535,functional
45540,functional
45543,non functional
45559,non functional
45579,non functional
45586,non functional
45589,functional
45590,functional
45591,functional
45592,functional
45594,functional
45596,functional
45598,functional
45600,functional
45603,functional
45608,functional
45613,non functional
45616,non functional
45621,functional
45623,non functional
45631,non functional
45632,non functional
45633,non functional
45643,non functional
45645,functional
45650,non functional
45653,functional
45656,functional
45669,functional
45670,functional
45677,functional
45680,non functional
45686,functional
45697,functional
45709,functional
45711,non functional
45726,functional
45735,non functional
45750,non functional
45768,functional
45773,functional
45776,functional
45783,functional
45799,functional
45805,functional
45813,functional
45815,functional
45823,non functional
45825,non functional
45831,functional
45840,non functional
45848,functional
45856,functional
45857,non functional
45864,non functional
45865,functional
45868,functional
45878,non functional
45879,non functional
45883,functional
45885,functional
45892,non functional
45897,functional
45904,non functional
45906,functional
45908,functional
45914,non functional
45916,functional
45921,functional
45931,functional
45932,functional
45943,functional
45951,functional
45955,non functional
45960,functional
45968,non functional
45969,functional
45970,functional
45972,non functional
45974,functional
45976,non functional
45987,non functional
45992,functional
45994,non functional
45996,non functional
46005,functional
46016,functional
46030,non functional
46033,functional
46042,non functional
46048,non functional
46055,functional needs repair
46060,functional
46063,functional
46075,non functional
46076,functional
46077,functional
46084,non functional
46089,functional
46094,non functional
46095,non functional
46096,functional
46107,functional
46108,functional
46109,non functional
46111,functional
46113,functional
46114,functional
46118,functional
46120,non functional
46128,non functional
46129,non functional
46131,functional
46136,functional
46143,functional
46147,functional
46155,functional
46159,non functional
46171,non functional
46185,functional
46197,non functional
46200,non functional
46205,functional
46208,non functional
46209,functional
46214,functional
46220,non functional
46232,non functional
46241,functional
46242,functional
46243,non functional
46254,functional
46258,non functional
46267,functional
46270,functional
46271,non functional
46273,non functional
46274,functional needs repair
46275,functional
46276,functional
46281,functional
46284,functional
46287,functional
46300,non functional
46305,functional
46307,non functional
46318,functional
46345,non functional
46346,non functional
46352,non functional
46354,functional
46362,non functional
46363,non functional
46371,functional
46380,functional
46381,non functional
46382,functional
46387,functional
46399,functional
46413,non functional
46415,non functional
46418,non functional
46422,functional
46425,non functional
46426,functional
46427,non functional
46446,non functional
46450,non functional
46456,functional
46466,non functional
46469,non functional
46470,functional needs repair
46471,non functional
46477,non functional
46478,functional
46480,non functional
46486,non functional
46489,non functional
46501,functional
46502,non functional
46519,functional
46522,functional
46524,non functional
46539,non functional
46543,functional
46544,functional
46547,functional
46548,functional
46550,non functional
46551,functional
46554,non functional
46575,functional
46580,functional
46582,non functional
46587,functional
46589,non functional
46592,non functional
46595,non functional
46598,non functional
46602,functional
46606,functional
46608,functional
46610,non functional
46615,non functional
46623,functional
46630,non functional
46639,functional
46654,non functional
46672,functional
46674,functional
46686,non functional
46699,non functional
46701,functional
46718,functional
46723,non functional
46730,functional
46737,functional
46738,functional
46739,functional
46743,functional
46747,functional
46750,functional
46754,functional
46760,functional
46767,functional
46770,functional
46780,functional
46783,functional
46795,functional
46801,non functional
46805,functional needs repair
46806,non functional
46816,functional
46817,functional
46824,non functional
46825,non functional
46831,functional
46834,non functional
46838,functional
46841,non functional
46851,non functional
46857,functional
46861,functional
46862,non functional
46869,functional
46900,functional
46918,functional
46924,functional
46927,non functional
46929,functional
46930,non functional
46932,non functional
46935,non functional
46936,non functional
46944,functional
46953,non functional
46960,functional
46966,non functional
46971,functional
46979,non functional
46983,functional
46990,functional
47005,functional
47009,non functional
47010,functional
47013,functional
47024,functional
47028,functional needs repair
47036,functional
47054,non functional
47058,functional
47081,functional
47086,functional
47090,functional
47095,functional
47096,functional
47114,non functional
47170,non functional
47180,non functional
47183,non functional
47187,functional
47204,functional
47207,functional
47215,functional needs repair
47218,functional
47223,functional
47227,non functional
47229,functional
47231,functional
47234,functional
47244,functional
47257,non functional
47258,functional
47259,non functional
47262,functional needs repair
47267,non functional
47268,functional
47271,non functional
47285,non functional
